"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000253729",4935.46492294035,-0.574579027948914,0.0603496517727901,-9.52083418993273,1.71794410531907e-21,1.28068084087974e-20,"PRKDC","5591","protein kinase, DNA-activated, catalytic subunit"
"ENSG00000136940",541.848159523004,0.83106441780461,0.0873324199220441,9.51610431208074,1.7979299804306e-21,1.33963053850284e-20,"PDCL","5082","phosducin like"
"ENSG00000188501",48.4047911896458,-3.26973625494557,0.343685243588727,-9.51375223679466,1.83906600483235e-21,1.36958841734306e-20,"LCTL","197021","lactase like"
"ENSG00000136003",1023.60307589209,0.641138314536746,0.0674083890948401,9.51125406119256,1.88377709158771e-21,1.40217710988988e-20,"ISCU","23479","iron-sulfur cluster assembly enzyme"
"ENSG00000170522",675.180482438326,-0.723659851763809,0.0760987002401761,-9.5094902998324,1.91598997096975e-21,1.42543463867502e-20,"ELOVL6","79071","ELOVL fatty acid elongase 6"
"ENSG00000137815",1545.99091558363,0.541293207306918,0.0569334022554084,9.50748042210138,1.95336256327273e-21,1.45250542167071e-20,"RTF1","23168","RTF1 homolog, Paf1/RNA polymerase II complex component"
"ENSG00000197928",194.625700832437,1.28853915986378,0.135555577678128,9.50561520178364,1.9886900769461e-21,1.47802896389468e-20,"ZNF677","342926","zinc finger protein 677"
"ENSG00000154229",2396.48044457897,-0.490310787701813,0.0516161870147243,-9.49916714231419,2.11575657102094e-21,1.57167441248521e-20,"PRKCA","5578","protein kinase C alpha"
"ENSG00000164466",1590.39056425921,-0.590317725957283,0.0621488795527641,-9.49844518847853,2.13047417272716e-21,1.58180999282886e-20,"SFXN1","94081","sideroflexin 1"
"ENSG00000071794",519.693463735716,-0.819795054279565,0.0863175626880411,-9.49743051993222,2.15133033985085e-21,1.59649076277552e-20,"HLTF","6596","helicase like transcription factor"
"ENSG00000177628",1051.80398582278,0.623584429749023,0.0656610443622431,9.49702271424122,2.15976943459119e-21,1.60194675022672e-20,"GBA1","2629","glucosylceramidase beta 1"
"ENSG00000137463",78.264285950296,-2.17078500090606,0.228622452021226,-9.49506481850051,2.20074420542971e-21,1.6315175100414e-20,"MGARP","84709","mitochondria localized glutamic acid rich protein"
"ENSG00000111885",1054.79406043149,0.66639415368087,0.0702190659151895,9.49021672384165,2.30554425406584e-21,1.70835149403833e-20,"MAN1A1","4121","mannosidase alpha class 1A member 1"
"ENSG00000177595",292.519288458116,1.12210174457232,0.118254827761737,9.48884511364859,2.3360797383023e-21,1.73010769764318e-20,"PIDD1","55367","p53-induced death domain protein 1"
"ENSG00000271601",908.226786264586,0.671424991202238,0.0707636737769387,9.48827209450295,2.34895475156905e-21,1.73876921791184e-20,"LIX1L","128077","limb and CNS expressed 1 like"
"ENSG00000085433",691.716346165793,0.716377910203805,0.075519834860987,9.48595705383196,2.40168932379798e-21,1.77691251275776e-20,"WDR47","22911","WD repeat domain 47"
"ENSG00000153044",66.1878385608816,-2.5101082178259,0.264926942400333,-9.47471855857097,2.67480782839262e-21,1.97798884971653e-20,"CENPH","64946","centromere protein H"
"ENSG00000137364",345.140877487719,-0.969156592674428,0.102289434734733,-9.47464999868013,2.67656486198989e-21,1.97829553340055e-20,"TPMT","7172","thiopurine S-methyltransferase"
"ENSG00000183763",46.4072133448064,-3.39894311253075,0.358745379564053,-9.47452791353338,2.67969645291509e-21,1.97961735955201e-20,"TRAIP","10293","TRAF interacting protein"
"ENSG00000110395",1024.40622259367,-0.804815090844481,0.0849667022242254,-9.47212342925339,2.74211751701784e-21,2.02471582995035e-20,"CBL","867","Cbl proto-oncogene"
"ENSG00000164576",614.400323391793,0.759645060663253,0.0802015683926496,9.47169832071356,2.75330211555832e-21,2.03195626334995e-20,"SAP30L","79685","SAP30 like"
"ENSG00000182118",158.276596696071,1.43312972618954,0.15134241444961,9.46945198014338,2.81315681125822e-21,2.07509034456074e-20,"FAM89A","375061","family with sequence similarity 89 member A"
"ENSG00000177542",498.680604960274,-0.816973903093236,0.0862833003195131,-9.46850549373893,2.83876010684018e-21,2.09292878712409e-20,"SLC25A22","79751","solute carrier family 25 member 22"
"ENSG00000173706",2189.417935847,-1.23038853457085,0.129985077352779,-9.46561374296508,2.91842107198123e-21,2.15058448794297e-20,"HEG1","57493","heart development protein with EGF like domains 1"
"ENSG00000116095",472.858555366673,0.889274041928357,0.0939953367593102,9.46083149002895,3.05504069610611e-21,2.25013442174972e-20,"PLEKHA3","65977","pleckstrin homology domain containing A3"
"ENSG00000105612",585.32171668699,0.758789070161678,0.080206472554428,9.46044684419658,3.0663002515022e-21,2.25729935597599e-20,"DNASE2","1777","deoxyribonuclease 2, lysosomal"
"ENSG00000122644",142.624872354763,-1.54201557447653,0.163027451657074,-9.4586252732463,3.12018222069062e-21,2.29581855060101e-20,"ARL4A","10124","ARF like GTPase 4A"
"ENSG00000139624",1130.78468879231,0.593053500449256,0.0627001682294233,9.45856314578362,3.12203637046747e-21,2.2960365283408e-20,"CERS5","91012","ceramide synthase 5"
"ENSG00000085840",62.6028396919314,-2.54031934856236,0.268609350447292,-9.45730051590603,3.15995569891691e-21,2.32276444342331e-20,"ORC1","4998","origin recognition complex subunit 1"
"ENSG00000103994",2384.8668569387,-0.495187578404971,0.0523710093215635,-9.45537588104263,3.21863455470739e-21,2.36471765041263e-20,"ZNF106","64397","zinc finger protein 106"
"ENSG00000173145",367.9200317666,-0.979576463516542,0.103622747826374,-9.45329557519439,3.28327203500933e-21,2.4110046463362e-20,"NOC3L","64318","NOC3 like DNA replication regulator"
"ENSG00000165030",736.237239204773,0.719008083797178,0.0760824055325699,9.45038578583559,3.37584168486315e-21,2.47774675057336e-20,"NFIL3","4783","nuclear factor, interleukin 3 regulated"
"ENSG00000198862",730.643241064675,-0.728904482590071,0.0771937218483542,-9.4425358064998,3.63864929782974e-21,2.66930877806942e-20,"LTN1","26046","listerin E3 ubiquitin protein ligase 1"
"ENSG00000131504",1943.72666777947,-0.508897916469012,0.053898325192122,-9.44181316682907,3.66383618322592e-21,2.68644864021809e-20,"DIAPH1","1729","diaphanous related formin 1"
"ENSG00000090006",1424.24240084292,0.570687528388826,0.0604518062762249,9.4403718191837,3.71458904669182e-21,2.72230797464665e-20,"LTBP4","8425","latent transforming growth factor beta binding protein 4"
"ENSG00000176148",317.18565921306,-1.04999958029467,0.111233389187249,-9.43960790880076,3.74176924296846e-21,2.74086456773703e-20,"TCP11L1","55346","t-complex 11 like 1"
"ENSG00000110619",1552.03860590668,-0.563229158050149,0.0596740102232155,-9.43843317959266,3.7839508346001e-21,2.77038586191437e-20,"CARS1","833","cysteinyl-tRNA synthetase 1"
"ENSG00000144827",340.569708413733,-0.98639556709233,0.104547616101442,-9.43489295954138,3.91393667486018e-21,2.86413101857445e-20,"ABHD10","55347","abhydrolase domain containing 10, depalmitoylase"
"ENSG00000107130",2254.611681703,-0.460720398410873,0.0488455589042092,-9.43218603178211,4.01629739845753e-21,2.93757772002318e-20,"NCS1","23413","neuronal calcium sensor 1"
"ENSG00000147041",111.606184825646,1.80947582044234,0.191919649784995,9.42829888690123,4.16793439159553e-21,3.04697505274479e-20,"SYTL5","94122","synaptotagmin like 5"
"ENSG00000092841",11354.3580921528,-0.346855384347276,0.0368113848214046,-9.42250301177453,4.40460598382618e-21,3.21762310903863e-20,"MYL6","4637","myosin light chain 6"
"ENSG00000025770",384.519271444126,-0.915272137890981,0.0971371127453461,-9.42247625055988,4.40572902296102e-21,3.21762310903863e-20,"NCAPH2","29781","non-SMC condensin II complex subunit H2"
"ENSG00000123240",1994.81662367231,-0.520160627125746,0.0552124621488402,-9.42107283177323,4.46502232215029e-21,3.25931149003719e-20,"OPTN","10133","optineurin"
"ENSG00000153879",489.617575180712,-0.895970139258892,0.0951034109807888,-9.42100950974178,4.4677161556776e-21,3.25966340110775e-20,"CEBPG","1054","CCAAT enhancer binding protein gamma"
"ENSG00000048052",151.804186900511,-1.4742695791504,0.156497597966685,-9.42039749047292,4.49383555322554e-21,3.27709789131311e-20,"HDAC9","9734","histone deacetylase 9"
"ENSG00000104660",831.846152254853,0.650494938727011,0.0690844899774916,9.41593314127308,4.68898641682177e-21,3.41771917958057e-20,"LEPROTL1","23484","leptin receptor overlapping transcript like 1"
"ENSG00000074219",940.99998828966,0.618890221897082,0.0657390703895724,9.41434398493184,4.76045736256782e-21,3.46809790457363e-20,"TEAD2","8463","TEA domain transcription factor 2"
"ENSG00000247315",548.762374095737,0.813884529006277,0.086453618973284,9.414117519566,4.77072977814286e-21,3.47386440070501e-20,"ZCCHC3","85364","zinc finger CCHC-type containing 3"
"ENSG00000173114",923.465941977486,0.704060765156554,0.0747962626851836,9.41304738874369,4.8195680065474e-21,3.50769349533312e-20,"LRRN3","54674","leucine rich repeat neuronal 3"
"ENSG00000106537",428.833120465136,0.893547248562322,0.0949448220741914,9.41122674245563,4.90379682865592e-21,3.56723384307655e-20,"TSPAN13","27075","tetraspanin 13"
"ENSG00000203760",109.302335376735,-1.78582130733081,0.189834353906599,-9.4072609650488,5.09233866290928e-21,3.70255980335259e-20,"CENPW","387103","centromere protein W"
"ENSG00000012048",165.966906134827,-1.41307013952485,0.150215723993968,-9.40693891394216,5.10796075875957e-21,3.7120870642307e-20,"BRCA1","672","BRCA1 DNA repair associated"
"ENSG00000198160",762.517781106452,0.706276741476959,0.0750872737938528,9.40607783172413,5.14996342638076e-21,3.74076692843764e-20,"MIER1","57708","MIER1 transcriptional regulator"
"ENSG00000109220",630.40114083235,0.753563236283509,0.0801647653407184,9.40018015496827,5.4469726995519e-21,3.95455584463034e-20,"CHIC2","26511","cysteine rich hydrophobic domain 2"
"ENSG00000147853",1227.61672169976,0.597090470221483,0.0635237458902922,9.39948458412198,5.48310006647035e-21,3.97882465680158e-20,"AK3","50808","adenylate kinase 3"
"ENSG00000100664",4319.79792189016,-0.428326853511266,0.0455777372265665,-9.39772089566572,5.57577031876383e-21,4.04407986997743e-20,"EIF5","1983","eukaryotic translation initiation factor 5"
"ENSG00000056558",67.1489165097798,-2.39336834267707,0.25469644375886,-9.39694448558161,5.61705504078143e-21,4.07201953718823e-20,"TRAF1","7185","TNF receptor associated factor 1"
"ENSG00000125124",395.787028590514,0.929092790379397,0.0988936389616909,9.39486907483813,5.72890275332437e-21,4.15106041192205e-20,"BBS2","583","Bardet-Biedl syndrome 2"
"ENSG00000014138",271.257581422987,-1.17429436991009,0.125084227125918,-9.38802914557693,6.11334161606455e-21,4.42744121560488e-20,"POLA2","23649","DNA polymerase alpha 2, accessory subunit"
"ENSG00000140553",1463.02135022245,-0.538793321064778,0.0574029504182642,-9.3861607659342,6.22271898151633e-21,4.50444166746502e-20,"UNC45A","55898","unc-45 myosin chaperone A"
"ENSG00000116830",230.792443179472,-1.17075378759379,0.124743256485128,-9.38530723489143,6.27332768233108e-21,4.53884650869885e-20,"TTF2","8458","transcription termination factor 2"
"ENSG00000130826",954.257371242082,-0.616253212924773,0.0656722195059869,-9.38377319299514,6.36531149740836e-21,4.60313841260081e-20,"DKC1","1736","dyskerin pseudouridine synthase 1"
"ENSG00000180694",304.775197349069,-1.07504301734192,0.114608668578531,-9.38011959021486,6.589794209332e-21,4.76313815876092e-20,"TMEM64","169200","transmembrane protein 64"
"ENSG00000104738",814.980762427013,-0.671377531167023,0.0715805717061817,-9.37932619374487,6.63956682249351e-21,4.79676156028968e-20,"MCM4","4173","minichromosome maintenance complex component 4"
"ENSG00000126351",638.635248342487,-0.735176421166763,0.0784025640309106,-9.37694360195817,6.79128094339322e-21,4.90396367191226e-20,"THRA","7067","thyroid hormone receptor alpha"
"ENSG00000120913",552.501325073668,-0.90858196156548,0.096926058744966,-9.37396994502956,6.9854492312262e-21,5.04170180067638e-20,"PDLIM2","64236","PDZ and LIM domain 2"
"ENSG00000171456",1157.5035486425,-0.621812814834455,0.0663652893101872,-9.36954877011295,7.28432711323772e-21,5.25484155628475e-20,"ASXL1","171023","ASXL transcriptional regulator 1"
"ENSG00000115977",1211.16806327435,-0.760487060724073,0.0811948651175729,-9.36619649066307,7.51934413879865e-21,5.42172670829816e-20,"AAK1","22848","AP2 associated kinase 1"
"ENSG00000117461",343.791977996932,-0.949776088529735,0.101449468406125,-9.36206077224151,7.81963931773046e-21,5.63549360707636e-20,"PIK3R3","8503","phosphoinositide-3-kinase regulatory subunit 3"
"ENSG00000160469",328.042834466734,0.982526660228563,0.104955412330961,9.36137201891326,7.87078910282668e-21,5.66958405657183e-20,"BRSK1","84446","BR serine/threonine kinase 1"
"ENSG00000103522",67.2659602385703,2.59545055317995,0.27735491949564,9.35786737765345,8.13622878696609e-21,5.85792573826606e-20,"IL21R","50615","interleukin 21 receptor"
"ENSG00000172594",354.736893649035,0.976734542973451,0.104384633907344,9.35707207480785,8.19768627866009e-21,5.89929201049279e-20,"SMPDL3A","10924","sphingomyelin phosphodiesterase acid like 3A"
"ENSG00000165821",218.619266617086,-1.28576509275843,0.137425637391585,-9.3560788013282,8.27508714305765e-21,5.95208561807631e-20,"SALL2","6297","spalt like transcription factor 2"
"ENSG00000124422",3826.93821752294,-0.409191050336703,0.0437438234477251,-9.3542589121341,8.41878185422619e-21,6.05248814476027e-20,"USP22","23326","ubiquitin specific peptidase 22"
"ENSG00000198830",1879.56310036186,-0.477650095583282,0.05106652478259,-9.35348738957318,8.48044194654405e-21,6.09384463228504e-20,"HMGN2","3151","high mobility group nucleosomal binding domain 2"
"ENSG00000146250",200.167277149241,1.37920351112112,0.147503109149157,9.35033518328389,8.73704020302813e-21,6.27517049279867e-20,"PRSS35","167681","serine protease 35"
"ENSG00000152409",440.185912205143,0.883558898529082,0.0945175704415791,9.34809151781155,8.92434355158675e-21,6.40657453790967e-20,"JMY","133746","junction mediating and regulatory protein, p53 cofactor"
"ENSG00000130517",1012.51779187667,0.624495425126146,0.0668330459742738,9.34411137518009,9.26643022206694e-21,6.64891181172456e-20,"PGPEP1","54858","pyroglutamyl-peptidase I"
"ENSG00000117682",688.656327128821,-0.714239316902024,0.0764458704728687,-9.34307258827687,9.357825838142e-21,6.71122322153464e-20,"DHDDS","79947","dehydrodolichyl diphosphate synthase subunit"
"ENSG00000177728",798.592355179026,0.670260184776308,0.0717448751804408,9.34227264443043,9.42881437043127e-21,6.75884563187821e-20,"TMEM94","9772","transmembrane protein 94"
"ENSG00000196526",4785.13061159106,-0.422397095190695,0.0452175495821809,-9.34144152201365,9.50313384459737e-21,6.80880829371298e-20,"AFAP1","60312","actin filament associated protein 1"
"ENSG00000148680",123.574652910778,1.80562303591989,0.193339273755747,9.33914253862877,9.71174124221812e-21,6.95489030261471e-20,"HTR7","3363","5-hydroxytryptamine receptor 7"
"ENSG00000100320",5394.3585383974,0.425211473077373,0.0455385701216389,9.33739184040216,9.87362916360102e-21,7.06738934498066e-20,"RBFOX2","23543","RNA binding fox-1 homolog 2"
"ENSG00000132475",5864.23442174143,0.479233242946124,0.0513770525235835,9.32776832081099,1.0812344606346e-20,7.73555023341393e-20,"H3-3B","3021","H3.3 histone B"
"ENSG00000155324",218.642169323973,-1.17470490677929,0.125940360519582,-9.32746977960756,1.08428349498163e-20,7.75360026639457e-20,"GRAMD2B","65983","GRAM domain containing 2B"
"ENSG00000108344",2610.58716022513,-0.458928422628699,0.0492061725402502,-9.32664336477909,1.09276817669253e-20,7.81048369936688e-20,"PSMD3","5709","proteasome 26S subunit, non-ATPase 3"
"ENSG00000107518",45.5630104273716,3.94040200438215,0.422517210669915,9.32601537848483,1.09925949220659e-20,7.85301096823997e-20,"ATRNL1","26033","attractin like 1"
"ENSG00000120254",1185.81439569624,-0.612528297731722,0.065679885165522,-9.3259648092878,1.09978386744791e-20,7.85301096823997e-20,"MTHFD1L","25902","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like"
"ENSG00000137193",149.348265944645,-1.53994990747565,0.16529461465377,-9.31639491523219,1.20360435616041e-20,8.59017966154583e-20,"PIM1","5292","Pim-1 proto-oncogene, serine/threonine kinase"
"ENSG00000189180",287.627613872819,1.05987214643507,0.113797305059565,9.3136840620285,1.23473584633959e-20,8.80810111488523e-20,"ZNF33A","7581","zinc finger protein 33A"
"ENSG00000172009",766.15896199622,-0.691405509465285,0.0742684357140193,-9.30954722309807,1.28378439690735e-20,9.15356286483821e-20,"THOP1","7064","thimet oligopeptidase 1"
"ENSG00000106771",2670.66030684909,0.446000474581591,0.0479227690176654,9.30665075753836,1.31926826801558e-20,9.40201921373965e-20,"TMEM245","23731","transmembrane protein 245"
"ENSG00000066230",63.7062225791386,2.60456293666509,0.279869024791505,9.30636371283112,1.32283715950659e-20,9.4228970791726e-20,"SLC9A3","6550","solute carrier family 9 member A3"
"ENSG00000078674",1997.01933376426,0.504252551568426,0.0541925380763681,9.30483364440015,1.34202252804852e-20,9.55494107168073e-20,"PCM1","5108","pericentriolar material 1"
"ENSG00000131236",11223.9504729909,-0.341236349387587,0.0366829135871879,-9.3023240527647,1.37408747081732e-20,9.77851334857832e-20,"CAP1","10487","cyclase associated actin cytoskeleton regulatory protein 1"
"ENSG00000196776",1667.43042496997,-0.529583738035673,0.0569488964011497,-9.29928008271258,1.41399825502003e-20,1.00576767772612e-19,"CD47","961","CD47 molecule"
"ENSG00000100439",725.209425306234,0.702987981518077,0.0755983172702991,9.29898980429113,1.41786356049829e-20,1.0080305429148e-19,"ABHD4","63874","abhydrolase domain containing 4, N-acyl phospholipase B"
"ENSG00000133874",93.3650282333228,1.97543496626487,0.212536793815708,9.2945552193555,1.47822949587645e-20,1.05044099856447e-19,"RNF122","79845","ring finger protein 122"
"ENSG00000100220",1460.15537981238,-0.561078913609707,0.0603759001180275,-9.29309397479568,1.49867205160418e-20,1.06445439501409e-19,"RTCB","51493","RNA 2',3'-cyclic phosphate and 5'-OH ligase"
"ENSG00000185947",238.996095285754,1.19629996470086,0.128775669685602,9.28979804664615,1.54581349223837e-20,1.09740844164783e-19,"ZNF267","10308","zinc finger protein 267"
"ENSG00000079387",244.646164183914,-1.15549803952124,0.124471258144242,-9.28325186672578,1.64383348590108e-20,1.16643321690949e-19,"SENP1","29843","SUMO specific peptidase 1"
"ENSG00000136381",1375.73770844967,0.559352195530689,0.0602822623273034,9.27888526302609,1.71260893346173e-20,1.21465016657166e-19,"IREB2","3658","iron responsive element binding protein 2"
"ENSG00000120337",90.8357060431566,2.24646743251833,0.24221283683132,9.27476620111096,1.78009008039446e-20,1.26190320369666e-19,"TNFSF18","8995","TNF superfamily member 18"
"ENSG00000088298",575.083813110906,0.755091148092464,0.08144822060478,9.27081208755284,1.84733981399152e-20,1.30894683550995e-19,"EDEM2","55741","ER degradation enhancing alpha-mannosidase like protein 2"
"ENSG00000047346",456.056271385852,0.841117693183923,0.0907395155215305,9.26958545402795,1.86870786050446e-20,1.32345105469076e-19,"ATOSA","56204","atos homolog A"
"ENSG00000165244",46.5603125763008,-3.32418510756507,0.358889124535907,-9.26242920251122,1.9983310868699e-20,1.41457269732414e-19,"ZNF367","195828","zinc finger protein 367"
"ENSG00000130158",777.376934671914,0.668054955079543,0.0721324127097442,9.26150852277394,2.0156402644803e-20,1.42614048093666e-19,"DOCK6","57572","dedicator of cytokinesis 6"
"ENSG00000117632",2802.8167966424,-0.528625435051775,0.0570815690604726,-9.26087778862114,2.02758381900631e-20,1.43390260674256e-19,"STMN1","3925","stathmin 1"
"ENSG00000078053",80.132513261961,-2.03443288897551,0.219700764008494,-9.26001736114513,2.04398974367776e-20,1.44481155119054e-19,"AMPH","273","amphiphysin"
"ENSG00000013573",80.0301336071541,-2.07763896467793,0.224471802344035,-9.25567907854037,2.12872897376163e-20,1.50398885979381e-19,"DDX11","1663","DEAD/H-box helicase 11"
"ENSG00000116044",1900.52924911242,0.497843549623098,0.0537936182038825,9.25469537550398,2.14842146479479e-20,1.51717467887617e-19,"NFE2L2","4780","NFE2 like bZIP transcription factor 2"
"ENSG00000205730",1887.33572197211,0.668414798321984,0.072252459288141,9.25110099929419,2.22191989760857e-20,1.56832641048635e-19,"ITPRIPL2","162073","ITPRIP like 2"
"ENSG00000004897",1941.89902915364,-0.53953826734441,0.0583255457627542,-9.2504623881111,2.23523596639223e-20,1.57697020931971e-19,"CDC27","996","cell division cycle 27"
"ENSG00000169247",59.25969157849,-2.52839809070542,0.273404940420971,-9.24781420120776,2.29130203733221e-20,1.61575164718671e-19,"SH3TC2","79628","SH3 domain and tetratricopeptide repeats 2"
"ENSG00000177666",1292.64756034732,0.549084893874522,0.0593839836067208,9.24634658245426,2.32297018583935e-20,1.63663579134967e-19,"PNPLA2","57104","patatin like domain 2, triacylglycerol lipase"
"ENSG00000143479",343.341173260723,1.04469244574322,0.112984443499998,9.24633881781467,2.32313887603712e-20,1.63663579134967e-19,"DYRK3","8444","dual specificity tyrosine phosphorylation regulated kinase 3"
"ENSG00000122566",8899.43535751906,-0.343028707851732,0.0371076084562057,-9.24416102580616,2.37093361958015e-20,1.66950882395472e-19,"HNRNPA2B1","3181","heterogeneous nuclear ribonucleoprotein A2/B1"
"ENSG00000165804",314.891472139258,1.04804791204373,0.113429013546052,9.23968109462774,2.47232989293646e-20,1.74007631146598e-19,"ZNF219","51222","zinc finger protein 219"
"ENSG00000158402",53.7934307925121,-2.887351306885,0.312580141690023,-9.23715528207901,2.53137551673369e-20,1.78078340647356e-19,"CDC25C","995","cell division cycle 25C"
"ENSG00000163376",130.437723710582,1.5950896060416,0.172694145490358,9.23650075983995,2.54690229793541e-20,1.79085143449294e-19,"KBTBD8","84541","kelch repeat and BTB domain containing 8"
"ENSG00000146143",230.92749389388,-1.14726049278601,0.124213381826614,-9.23620688781692,2.55390421465692e-20,1.79491846998634e-19,"PRIM2","5558","DNA primase subunit 2"
"ENSG00000173726",3702.0767655476,0.423802023156073,0.0458881633342539,9.23554120196656,2.56983558210583e-20,1.80525437602839e-19,"TOMM20","9804","translocase of outer mitochondrial membrane 20"
"ENSG00000082516",474.756979045449,-0.80150989242356,0.0867859700186679,-9.2354777189349,2.57135999659905e-20,1.80546467984168e-19,"GEMIN5","25929","gem nuclear organelle associated protein 5"
"ENSG00000196155",167.712105993028,-1.3719233764791,0.1486349043716,-9.23015614857989,2.70237660333751e-20,1.89655363714229e-19,"PLEKHG4","25894","pleckstrin homology and RhoGEF domain containing G4"
"ENSG00000070444",513.178314142929,0.8064917367792,0.0874135482844707,9.22616405130503,2.80497411724966e-20,1.96762058734057e-19,"MNT","4335","MAX network transcriptional repressor"
"ENSG00000100462",650.743242309314,-0.696848872456386,0.0755545394365077,-9.22312382093181,2.8856829735589e-20,2.02327286699862e-19,"PRMT5","10419","protein arginine methyltransferase 5"
"ENSG00000153904",2847.57603469924,-1.23802322721951,0.134235382325399,-9.22277871730143,2.89498828480616e-20,2.02883201813948e-19,"DDAH1","23576","dimethylarginine dimethylaminohydrolase 1"
"ENSG00000213699",1184.02362585654,0.55391350260399,0.0600611925817001,9.22248591468629,2.9029066187578e-20,2.03341434159945e-19,"SLC35F6","54978","solute carrier family 35 member F6"
"ENSG00000106462",196.00755808208,-1.26371547331291,0.137026397777974,-9.22242351696732,2.90459682146834e-20,2.0336317318195e-19,"EZH2","2146","enhancer of zeste 2 polycomb repressive complex 2 subunit"
"ENSG00000170004",3961.62487472492,-0.412868811631279,0.0447761868489285,-9.22072290399063,2.95103877197426e-20,2.06516663919072e-19,"CHD3","1107","chromodomain helicase DNA binding protein 3"
"ENSG00000167554",86.7634158101574,2.07537194775774,0.225112515635112,9.21926505020156,2.99143509733888e-20,2.09244283173139e-19,"ZNF610","162963","zinc finger protein 610"
"ENSG00000117020",1267.73066430958,0.572933589427818,0.0621582295542642,9.21734086598535,3.04559120956466e-20,2.1293132469907e-19,"AKT3","10000","AKT serine/threonine kinase 3"
"ENSG00000069667",236.943763562039,1.1374747355828,0.123476129999085,9.21210225483439,3.19799235390183e-20,2.23480376063562e-19,"RORA","6095","RAR related orphan receptor A"
"ENSG00000170027",7586.30122398446,0.341666066543164,0.0370901041075294,9.21178505060612,3.20745875183781e-20,2.24035673386662e-19,"YWHAG","7532","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma"
"ENSG00000166747",2126.58443995489,-0.458418212639743,0.0498168540803683,-9.20207068676372,3.51117232690606e-20,2.45074539411167e-19,"AP1G1","164","adaptor related protein complex 1 subunit gamma 1"
"ENSG00000175203",1914.40367652563,-0.492565067940381,0.0535277795087742,-9.20204560063321,3.51199231399366e-20,2.45074539411167e-19,"DCTN2","10540","dynactin subunit 2"
"ENSG00000162191",1043.5517329924,0.630275632012104,0.0685146027305008,9.19914305701028,3.60815672423544e-20,2.51665943217141e-19,"UBXN1","51035","UBX domain protein 1"
"ENSG00000198695",15331.8789595221,0.381408589311266,0.0414618015430982,9.19903562113199,3.61176571123308e-20,2.5179850071974e-19,"MT-ND6","4541","NADH dehydrogenase subunit 6"
"ENSG00000166681",3347.95438665202,0.409744914275719,0.0445465951225793,9.19811970248726,3.64267850684612e-20,2.53833550042071e-19,"BEX3","27018","brain expressed X-linked 3"
"ENSG00000143727",944.576380369603,-0.601316087269317,0.0654011053173456,-9.19428019376052,3.77513569947549e-20,2.62939271922825e-19,"ACP1","52","acid phosphatase 1"
"ENSG00000013306",1072.95687883179,-0.588943844294959,0.0640561627327985,-9.19417928219737,3.77868045625172e-20,2.63061844894841e-19,"SLC25A39","51629","solute carrier family 25 member 39"
"ENSG00000082126",98.5896025268856,-1.85917021392523,0.202247221661731,-9.1925624423894,3.83592653844285e-20,2.66921082736406e-19,"MPP4","58538","MAGUK p55 scaffold protein 4"
"ENSG00000198727",33842.6650429558,0.377680807026311,0.0411056130249987,9.1880592267684,3.99992649020535e-20,2.78193983822602e-19,"MT-CYB","4519","cytochrome b"
"ENSG00000057935",276.486700162134,-1.05023527376451,0.114304959739311,-9.18801140527692,4.00170474761783e-20,2.78193983822602e-19,"MTA3","57504","metastasis associated 1 family member 3"
"ENSG00000132912",1812.66104866593,0.47932753016126,0.0521760753176317,9.1867302636939,4.04963641154623e-20,2.81393406097918e-19,"DCTN4","51164","dynactin subunit 4"
"ENSG00000133872",2490.43661816337,0.450197912755011,0.0490246960222218,9.18308422658953,4.18917441400804e-20,2.90952179611925e-19,"SARAF","51669","store-operated calcium entry associated regulatory factor"
"ENSG00000065600",288.82681447433,1.04872035080998,0.11420880184237,9.18248273243788,4.21264662196038e-20,2.92444587444428e-19,"PACC1","55248","proton activated chloride channel 1"
"ENSG00000145703",61.8223319848083,2.55412278994858,0.278399602191051,9.17430473983156,4.54497826479232e-20,3.15366712177539e-19,"IQGAP2","10788","IQ motif containing GTPase activating protein 2"
"ENSG00000060656",462.211361266532,0.854390689755766,0.0931452684859436,9.17266871032425,4.61450857026485e-20,3.20040599099121e-19,"PTPRU","10076","protein tyrosine phosphatase receptor type U"
"ENSG00000095209",302.986655489668,1.04196301659923,0.113617675914058,9.17078269922883,4.69596845538036e-20,3.25537079470347e-19,"TMEM38B","55151","transmembrane protein 38B"
"ENSG00000140406",576.806369712695,0.803930707650375,0.0876678863022058,9.17018467719288,4.72209360745557e-20,3.27194243472873e-19,"TLNRD1","59274","talin rod domain containing 1"
"ENSG00000008513",2338.13813025688,0.447194221893544,0.0487671092808841,9.1699965096934,4.73034355733981e-20,3.27611857838694e-19,"ST3GAL1","6482","ST3 beta-galactoside alpha-2,3-sialyltransferase 1"
"ENSG00000107438",2862.24476382167,-0.46517517884484,0.0507573526997713,-9.16468558942271,4.96916167958724e-20,3.43990158918538e-19,"PDLIM1","9124","PDZ and LIM domain 1"
"ENSG00000198408",2406.00968322779,0.432729839823183,0.0472311840358363,9.16195197424761,5.09669220665446e-20,3.52652815688608e-19,"OGA","10724","O-GlcNAcase"
